Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66090000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66090000;2;01/07/1977;;1;1;522,633;372,24;460,935;1;31;1;1;1;;0;522,633;522,633;522,633;519,809;516,995;511,396;508,611;500,314;494,831;492,104;489,387;486,679;483,98;481,292;473,283;462,738;454,928;447,203;442,1;439,563;437,034;434,516;424,533;417,142;414,697;412,261;409,835;405,009;400,219;388,404;372,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1977;;1;1;388,404;315,98;360,303;8;28;1;1;1;;0;379,114;379,114;379,114;381,423;381,423;383,741;386,068;388,404;388,404;383,741;381,423;379,114;376,814;374,522;374,522;369,967;369,967;367,702;365,447;360,962;354,301;345,543;336,923;328,443;322,173;320,1;320,1;315,98;324,255;324,255;326,345;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1977;;1;1;356,512;309,864;330,983;30;15;1;1;1;;0;326,345;330,55;332,666;341,216;347,719;352,098;352,098;354,301;347,719;343,375;336,923;328,443;320,1;311,894;309,864;309,864;309,864;309,864;313,933;318,036;315,98;315,98;324,255;326,345;326,345;330,55;341,216;345,543;349,904;356,512;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1977;;1;1;393,103;336,923;365,198;9;24;1;1;1;;0;358,733;360,962;365,447;372,24;372,24;376,814;381,423;390,749;393,103;393,103;393,103;388,404;393,103;393,103;393,103;390,749;381,423;369,967;356,512;347,719;343,375;341,216;339,065;336,923;336,923;336,923;341,216;343,375;343,375;341,216;345,543;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1977;;1;1;486,679;352,098;399,072;30;1;1;1;1;;0;352,098;356,512;360,962;365,447;365,447;365,447;367,702;367,702;369,967;369,967;369,967;374,522;374,522;376,814;376,814;379,114;381,423;388,404;402,609;407,417;412,261;419,596;429,505;437,034;444,647;454,928;462,738;470,633;481,292;486,679;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1977;;1;1;621,396;492,104;541,732;31;1;1;1;1;;0;492,104;494,831;497,568;505,836;514,191;519,809;522,633;525,467;531,164;539,783;542,676;545,578;548,491;548,491;531,164;525,467;525,467;528,311;534,027;536,9;534,027;539,783;542,676;548,491;554,346;566,174;578,163;590,313;599,531;608,841;621,396;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1978;;1;1;857,237;624,561;760,247;27;1;1;1;1;;0;624,561;634,116;650,248;666,64;679,941;690,028;693,411;700,209;707,05;710,486;717,39;724,338;727,827;734,839;755,992;755,992;766,789;772,229;788,718;799,852;811,099;822,46;833,937;833,937;839,718;845,529;857,237;857,237;857,237;857,237;851,368;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1978;;1;1;845,529;724,338;757,763;1;23;1;1;1;;0;845,529;828,184;822,46;822,46;811,099;788,718;777,698;772,229;772,229;766,789;761,376;750,634;741,893;738,36;738,36;734,839;731,327;731,327;731,327;734,839;727,827;727,827;724,338;724,338;724,338;724,338;727,827;734,839;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1978;;1;1;845,529;745,436;798,103;19;1;1;1;1;;0;745,436;750,634;750,634;755,992;766,789;772,229;777,698;788,718;788,718;788,718;799,852;805,461;811,099;816,765;833,937;833,937;833,937;839,718;845,529;833,937;833,937;828,184;822,46;822,46;811,099;811,099;788,718;777,698;772,229;766,789;766,789;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1978;;1;1;761,376;683,293;719,082;1;27;1;1;1;;0;761,376;761,376;755,992;745,436;741,893;734,839;731,327;727,827;727,827;724,338;724,338;724,338;720,859;720,859;720,859;720,859;717,39;717,39;710,486;720,859;724,338;707,05;703,624;703,624;696,805;690,028;683,293;683,293;683,293;686,655;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1978;;1;1;710,486;683,293;697,929;11;31;1;1;1;;0;686,655;686,655;686,655;696,805;696,805;696,805;700,209;703,624;707,05;707,05;710,486;710,486;710,486;710,486;707,05;703,624;703,624;700,209;696,805;693,411;693,411;693,411;693,411;693,411;696,805;696,805;696,805;693,411;690,028;690,028;683,293;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1978;;1;1;676,6;505,836;619,939;1;30;1;1;1;;0;676,6;669,949;663,341;656,773;653,506;650,248;647,001;647,001;647,001;647,001;647,001;650,248;650,248;647,001;647,001;643,764;640,538;637,322;630,921;608,841;608,841;611,964;599,531;590,313;572,149;560,24;542,676;528,311;516,995;505,836;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1978;;1;1;497,568;388,404;429,222;1;30;1;1;1;;0;497,568;494,831;492,104;489,387;483,98;473,283;460,125;454,928;449,769;444,647;439,563;437,034;434,516;429,505;427,014;417,142;414,697;414,697;412,261;409,835;402,609;397,838;395,466;393,103;393,103;393,103;393,103;393,103;390,749;388,404;388,404;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1978;;1;1;388,404;322,173;348,656;1;31;1;1;1;;0;388,404;388,404;386,068;383,741;381,423;376,814;372,24;369,967;365,447;360,962;356,512;356,512;349,904;345,543;345,543;343,375;343,375;334,79;330,55;326,345;326,345;326,345;326,345;328,443;328,443;330,55;330,55;328,443;328,443;326,345;322,173;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1978;;1;1;343,375;313,933;321,671;30;7;1;1;1;;0;322,173;322,173;320,1;318,036;315,98;315,98;313,933;313,933;315,98;315,98;315,98;318,036;320,1;322,173;322,173;318,036;315,98;315,98;315,98;318,036;320,1;320,1;322,173;324,255;328,443;330,55;332,666;334,79;336,923;343,375;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1978;;1;1;478,613;332,666;388,071;31;13;1;1;1;;0;345,543;347,719;349,904;354,301;358,733;363,2;358,733;349,904;341,216;343,375;341,216;334,79;332,666;345,543;349,904;358,733;372,24;379,114;388,404;407,417;412,261;417,142;424,533;432,006;442,1;447,203;454,928;460,125;465,36;473,283;478,613;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1978;;1;1;557,288;481,292;509,335;29;9;1;1;1;;0;483,98;486,679;486,679;486,679;492,104;494,831;492,104;486,679;481,292;481,292;486,679;492,104;494,831;494,831;500,314;505,836;508,611;508,611;508,611;514,191;516,995;525,467;528,311;536,9;534,027;536,9;545,578;554,346;557,288;557,288;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1978;;1;1;741,893;563,202;650,893;30;1;1;1;1;;0;563,202;569,156;575,151;575,151;575,151;584,218;596,448;602,624;605,727;611,964;621,396;627,736;634,116;637,322;640,538;640,538;650,248;656,773;660,052;669,949;676,6;683,293;690,028;696,805;720,859;724,338;734,839;734,839;734,839;741,893;741,893;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1979;;1;1;942,515;741,893;868,695;24;1;1;1;1;;0;741,893;750,634;755,992;766,789;772,229;783,194;794,271;828,184;833,937;839,718;851,368;851,368;857,237;857,237;863,135;875,019;887,022;899,143;917,55;917,55;923,746;929,972;936,228;942,515;942,515;936,228;936,228;929,972;936,228;936,228;936,228;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1979;;1;1;967,97;942,515;955,897;11;1;1;1;1;;0;942,515;942,515;948,833;948,833;955,181;961,56;961,56;961,56;961,56;961,56;967,97;967,97;967,97;967,97;955,181;955,181;948,833;948,833;942,515;942,515;942,515;942,515;948,833;955,181;961,56;967,97;967,97;967,97;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1979;;1;1;974,41;869,063;919,078;4;17;1;1;1;;0;967,97;967,97;967,97;974,41;967,97;967,97;961,56;955,181;948,833;936,228;917,55;905,249;905,249;893,068;875,019;875,019;869,063;869,063;869,063;869,063;869,063;869,063;887,022;905,249;911,384;917,55;929,972;936,228;936,228;936,228;929,972;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1979;;1;1;942,515;794,271;878,587;2;30;1;1;1;;0;929,972;942,515;936,228;936,228;929,972;929,972;917,55;917,55;911,384;899,143;893,068;887,022;881,006;887,022;881,006;881,006;881,006;881,006;881,006;875,019;869,063;863,135;851,368;839,718;828,184;816,765;811,099;805,461;799,852;794,271;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1979;;1;1;794,271;720,859;761,712;1;31;1;1;1;;0;794,271;788,718;783,194;777,698;772,229;772,229;772,229;766,789;766,789;766,789;766,789;766,789;761,376;761,376;766,789;766,789;766,789;772,229;766,789;766,789;766,789;761,376;761,376;755,992;755,992;741,893;738,36;734,839;727,827;724,338;720,859;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1979;;1;1;717,39;563,202;632,113;1;30;1;1;1;;0;717,39;713,933;710,486;700,209;679,941;666,64;663,341;660,052;653,506;640,538;637,322;634,116;630,921;630,921;627,736;624,561;624,561;624,561;618,242;615,098;611,964;608,841;605,727;599,531;593,375;584,218;578,163;575,151;569,156;563,202;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1979;;1;1;560,24;492,104;514,667;1;30;1;1;1;;0;560,24;554,346;545,578;542,676;539,783;534,027;531,164;528,311;528,311;519,809;511,396;508,611;505,836;505,836;505,836;511,396;511,396;508,611;508,611;503,07;500,314;497,568;497,568;505,836;503,07;503,07;500,314;500,314;497,568;492,104;492,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1979;;1;1;489,387;397,838;426,676;1;29;1;1;1;;0;489,387;486,679;481,292;470,633;465,36;465,36;457,522;452,344;447,203;437,034;434,516;427,014;422,06;417,142;414,697;412,261;407,417;405,009;407,417;405,009;405,009;405,009;405,009;405,009;402,609;402,609;402,609;400,219;397,838;397,838;397,838;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1979;;1;1;478,613;388,404;434,524;22;5;1;1;1;;0;393,103;390,749;390,749;390,749;388,404;390,749;400,219;400,219;402,609;407,417;409,835;417,142;422,06;424,533;427,014;429,505;442,1;447,203;452,344;460,125;470,633;478,613;478,613;478,613;478,613;478,613;475,943;473,283;467,991;467,991;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1979;;1;1;470,633;369,967;442,518;11;31;1;1;1;;0;462,738;462,738;460,125;460,125;460,125;460,125;460,125;462,738;465,36;467,991;470,633;470,633;467,991;460,125;457,522;454,928;449,769;442,1;439,563;439,563;439,563;439,563;439,563;437,034;429,505;419,596;409,835;397,838;386,068;374,522;369,967;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1979;;1;1;514,191;352,098;449,189;19;3;1;1;1;;0;365,447;369,967;352,098;358,733;356,512;374,522;388,404;409,835;429,505;447,203;457,522;460,125;465,36;473,283;478,613;486,679;497,568;505,836;514,191;514,191;511,396;503,07;492,104;481,292;478,613;475,943;467,991;460,125;452,344;447,203;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1979;;1;1;663,341;432,006;488,547;31;6;1;1;1;;0;439,563;434,516;434,516;434,516;434,516;432,006;432,006;432,006;432,006;434,516;439,563;434,516;432,006;432,006;432,006;444,647;457,522;465,36;473,283;483,98;494,831;508,611;528,311;536,9;557,288;572,149;590,313;605,727;615,098;637,322;663,341;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1980;;1;1;822,46;669,949;765,927;30;1;1;1;1;;0;669,949;686,655;700,209;713,933;727,827;731,327;738,36;745,436;745,436;755,992;761,376;761,376;761,376;761,376;761,376;761,376;766,789;777,698;777,698;783,194;788,718;794,271;794,271;794,271;811,099;811,099;805,461;805,461;811,099;822,46;816,765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1980;;1;1;929,972;816,765;857,757;28;1;1;1;1;;0;816,765;822,46;822,46;822,46;822,46;828,184;828,184;828,184;828,184;828,184;833,937;839,718;839,718;839,718;839,718;845,529;851,368;857,237;863,135;869,063;881,006;881,006;893,068;905,249;905,249;911,384;911,384;929,972;929,972;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66090000;2;01/03/1980;;1;1;1013,709;923,746;972,863;12;30;1;1;1;;0;929,972;936,228;942,515;948,833;961,56;974,41;987,385;1000,484;1007,081;1000,484;993,919;1013,709;1013,709;1007,081;1000,484;987,385;1007,081;1000,484;1000,484;993,919;987,385;974,41;967,97;961,56;955,181;948,833;942,515;936,228;929,972;923,746;923,746;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1980;;1;1;917,55;777,698;857,901;1;29;1;1;1;;0;917,55;911,384;905,249;893,068;875,019;869,063;869,063;863,135;863,135;857,237;857,237;863,135;875,019;887,022;893,068;893,068;893,068;887,022;881,006;869,063;857,237;851,368;833,937;822,46;811,099;805,461;794,271;783,194;777,698;777,698;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1980;;1;1;788,718;710,486;740,336;1;28;1;1;1;;0;788,718;783,194;777,698;772,229;766,789;755,992;755,992;745,436;745,436;741,893;741,893;741,893;741,893;745,436;745,436;741,893;738,36;738,36;731,327;731,327;727,827;727,827;724,338;720,859;717,39;713,933;713,933;710,486;713,933;720,859;727,827;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1980;;1;1;731,327;572,149;661,54;1;30;1;1;1;;0;731,327;731,327;731,327;731,327;731,327;731,327;727,827;724,338;717,39;710,486;703,624;700,209;690,028;683,293;676,6;666,64;656,773;647,001;637,322;627,736;618,242;605,727;599,531;593,375;587,26;581,185;581,185;575,151;575,151;572,149;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1980;;1;1;572,149;467,991;526,653;1;31;1;1;1;;0;572,149;572,149;566,174;566,174;563,202;563,202;557,288;557,288;554,346;551,413;548,491;542,676;539,783;536,9;534,027;531,164;528,311;522,633;519,809;516,995;511,396;508,611;503,07;497,568;494,831;492,104;483,98;478,613;473,283;470,633;467,991;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1980;;1;1;462,738;400,219;423,912;1;23;1;1;1;;0;462,738;460,125;454,928;452,344;447,203;442,1;439,563;437,034;437,034;434,516;432,006;429,505;427,014;424,533;422,06;419,596;417,142;412,261;409,835;409,835;405,009;402,609;400,219;400,219;400,219;400,219;405,009;409,835;412,261;414,697;419,596;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1980;;1;1;422,06;383,741;397,305;1;12;1;1;1;;0;422,06;422,06;422,06;414,697;407,417;402,609;400,219;397,838;395,466;390,749;386,068;383,741;383,741;383,741;383,741;386,068;393,103;397,838;402,609;400,219;402,609;397,838;390,749;388,404;388,404;388,404;390,749;393,103;397,838;405,009;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1980;;1;1;414,697;352,098;397,69;2;28;1;1;1;;0;409,835;414,697;414,697;414,697;414,697;414,697;412,261;414,697;414,697;412,261;412,261;409,835;409,835;407,417;405,009;402,609;405,009;407,417;407,417;409,835;409,835;405,009;395,466;386,068;374,522;365,447;358,733;352,098;352,098;356,512;358,733;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1980;;1;1;492,104;363,2;440,425;20;1;1;1;1;;0;363,2;372,24;381,423;386,068;397,838;402,609;409,835;419,596;429,505;434,516;439,563;444,647;454,928;460,125;467,991;475,943;483,98;486,679;489,387;492,104;486,679;473,283;462,738;452,344;439,563;432,006;429,505;434,516;447,203;462,738;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1980;;1;1;673,269;475,943;607,942;25;1;1;1;1;;0;475,943;486,679;497,568;511,396;519,809;528,311;536,9;548,491;557,288;569,156;581,185;593,375;605,727;615,098;627,736;634,116;640,538;647,001;653,506;656,773;660,052;666,64;669,949;669,949;673,269;673,269;673,269;673,269;669,949;666,64;663,341;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1981;;1;1;851,368;663,341;746,289;31;1;1;1;1;;0;663,341;663,341;663,341;669,949;673,269;673,269;676,6;679,941;690,028;703,624;717,39;724,338;731,327;738,36;745,436;750,634;755,992;761,376;761,376;766,789;766,789;783,194;783,194;805,461;805,461;811,099;816,765;822,46;839,718;839,718;851,368;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1981;;1;1;899,143;863,135;880,018;10;1;1;1;1;;0;863,135;863,135;869,063;875,019;881,006;887,022;887,022;893,068;893,068;899,143;899,143;899,143;899,143;899,143;899,143;893,068;887,022;887,022;881,006;869,063;863,135;869,063;869,063;863,135;863,135;863,135;863,135;863,135;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1981;;1;1;929,972;863,135;894,482;23;1;1;1;1;;0;863,135;863,135;863,135;863,135;869,063;869,063;869,063;869,063;875,019;881,006;893,068;893,068;887,022;881,006;875,019;875,019;881,006;881,006;905,249;917,55;923,746;923,746;929,972;929,972;929,972;923,746;923,746;923,746;917,55;917,55;911,384;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1981;;1;1;905,249;745,436;816,452;1;28;1;1;1;;0;905,249;899,143;893,068;887,022;881,006;869,063;863,135;857,237;845,529;839,718;833,937;828,184;822,46;816,765;816,765;805,461;805,461;799,852;794,271;788,718;783,194;777,698;772,229;766,789;761,376;761,376;755,992;745,436;766,789;750,634;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1981;;1;1;738,36;575,151;681,415;1;31;1;1;1;;0;738,36;731,327;727,827;724,338;720,859;720,859;720,859;717,39;717,39;720,859;717,39;713,933;710,486;707,05;700,209;696,805;693,411;690,028;683,293;676,6;669,949;663,341;656,773;650,248;640,538;630,921;618,242;605,727;596,448;587,26;575,151;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1981;;1;1;572,149;519,809;551,612;3;30;1;1;1;;0;566,174;557,288;572,149;569,156;569,156;569,156;560,24;554,346;551,413;548,491;545,578;545,578;545,578;548,491;551,413;554,346;560,24;563,202;563,202;563,202;557,288;554,346;548,491;542,676;539,783;536,9;534,027;531,164;525,467;519,809;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1981;;1;1;514,191;405,009;445,014;1;31;1;1;1;;0;514,191;508,611;503,07;497,568;486,679;481,292;475,943;470,633;465,36;462,738;457,522;454,928;449,769;447,203;442,1;437,034;432,006;427,014;427,014;424,533;422,06;417,142;417,142;412,261;412,261;409,835;409,835;409,835;407,417;407,417;405,009;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1981;;1;1;405,009;352,098;375,534;1;31;1;1;1;;0;405,009;402,609;400,219;400,219;397,838;395,466;390,749;388,404;386,068;381,423;379,114;379,114;374,522;374,522;372,24;372,24;372,24;369,967;369,967;367,702;367,702;367,702;365,447;363,2;363,2;360,962;356,512;356,512;354,301;354,301;352,098;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1981;;1;1;352,098;326,345;336,608;1;27;1;1;1;;0;352,098;347,719;347,719;345,543;343,375;343,375;341,216;339,065;336,923;336,923;334,79;332,666;330,55;330,55;334,79;336,923;339,065;339,065;336,923;334,79;332,666;332,666;330,55;328,443;328,443;328,443;326,345;326,345;339,065;341,216;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1981;;1;1;439,563;341,216;371,192;31;1;1;1;1;;0;341,216;341,216;341,216;347,719;356,512;365,447;365,447;367,702;367,702;360,962;354,301;349,904;354,301;356,512;365,447;369,967;374,522;372,24;365,447;363,2;358,733;358,733;365,447;372,24;383,741;390,749;397,838;409,835;419,596;429,505;439,563;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1981;;1;1;563,202;447,203;502,095;28;1;1;1;1;;0;447,203;452,344;454,928;460,125;465,36;467,991;475,943;481,292;483,98;483,98;486,679;486,679;489,387;492,104;494,831;489,387;489,387;492,104;500,314;508,611;516,995;525,467;531,164;539,783;545,578;554,346;557,288;563,202;563,202;563,202;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1981;;1;1;690,028;566,174;602,646;31;1;1;1;1;;0;566,174;569,156;569,156;575,151;575,151;575,151;575,151;575,151;575,151;575,151;572,149;569,156;566,174;566,174;569,156;584,218;593,375;599,531;605,727;608,841;611,964;618,242;624,561;630,921;637,322;643,764;650,248;660,052;669,949;679,941;690,028;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1982;;1;1;799,852;700,209;747,95;31;1;1;1;1;;0;700,209;710,486;720,859;727,827;727,827;731,327;734,839;734,839;734,839;734,839;738,36;738,36;738,36;738,36;738,36;738,36;738,36;738,36;738,36;741,893;741,893;766,789;761,376;766,789;777,698;788,718;783,194;783,194;783,194;788,718;799,852;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1982;;1;1;974,41;805,461;898,797;24;1;1;1;1;;0;805,461;822,46;828,184;833,937;833,937;833,937;845,529;851,368;857,237;857,237;863,135;875,019;893,068;899,143;917,55;923,746;936,228;936,228;936,228;936,228;936,228;936,228;948,833;974,41;967,97;967,97;974,41;974,41;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1982;;1;1;1095,736;974,41;1044,563;21;4;1;1;1;;0;980,882;980,882;980,882;974,41;993,919;1000,484;1000,484;1000,484;1007,081;1033,783;1040,538;1040,538;1047,325;1060,995;1060,995;1067,878;1074,794;1081,742;1088,723;1088,723;1095,736;1095,736;1088,723;1081,742;1081,742;1074,794;1074,794;1060,995;1047,325;1040,538;1033,783;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
